id	filename	md5	size	state
356090ba-afab-4298-b55c-e7e5c45eab46	TCGA-BRCA.e9846666-467e-4ae9-b9c3-c749fb7cc6c3.ascat3.allelic_specific.seg.txt	d7e2fb3a7b01b51bd5a0241230d42ba9	8969	released
7e8b7fc1-333e-4785-a28b-6d56d215d311	TCGA-BRCA.e9846666-467e-4ae9-b9c3-c749fb7cc6c3.gene_level_copy_number.v36.tsv	1189ff517f793a57568a6e37b897ece1	3448281	released
68673785-c393-4d4d-8597-74c5abeacde6	TCGA-BRCA.e9846666-467e-4ae9-b9c3-c749fb7cc6c3.ascat2.allelic_specific.seg.txt	4f7cb22b3c0f95f929fdbbca23146fd2	16816	released
01a760c1-b072-4ba6-bfed-0a98ebc3756d	TCGA-BRCA.105f3c7d-547d-45d9-b722-5c9fa04ee8d0.ascat3.gene_level_copy_number.v36.tsv	93df74da93258f6796ca46991c831678	3449366	released
e0111bac-992a-45eb-913e-2fabee89b5e5	TCGA-BRCA.3ca91d58-5838-480a-8708-61a9a6b40447.absolute_liftover.gene_level_copy_number.v36.tsv	0c5240552dea3a97a15e1bc260399545	3432170	released
1cbd606c-05ae-437d-b8a2-a2a7aad24045	TCGA-BRCA.3ca91d58-5838-480a-8708-61a9a6b40447.gene_level_copy_number.v36.tsv	af7711348372ec3fd1083d905c3dd1e4	3446828	released
8c243344-d481-4394-b643-767f51bd1f49	TCGA-BRCA.105f3c7d-547d-45d9-b722-5c9fa04ee8d0.ascat2.allelic_specific.seg.txt	ee14075ffb26b9bbe0b547a3d2ae2a32	20657	released
e57e15d6-b69e-4afc-83f4-a0f2ae3ac33f	TCGA-BRCA.105f3c7d-547d-45d9-b722-5c9fa04ee8d0.gene_level_copy_number.v36.tsv	af907726180d515c942e71d671a21832	3450623	released
5deaa1fe-01f5-48ed-b720-f800847a7742	TCGA-BRCA.c5387233-2168-406d-aa69-9e92df136d0d.absolute_liftover.gene_level_copy_number.v36.tsv	f6c7a802a1a014959968e27364b81583	3431837	released
e258d6b1-0586-4aa8-99a3-ca771802c83c	TCGA-BRCA.077a366b-98ed-4fea-a525-9405f7aa4dea.gene_level_copy_number.v36.tsv	8f35a7e415aba6560920f628b2931afb	3446699	released
3049c9e0-75e0-4783-b622-5f6327b29ee2	TCGA-BRCA.41e8549a-9aed-42bb-9955-cf8b7aff0203.ascat2.allelic_specific.seg.txt	eb451f6a009f32f0094c559ff1e40cab	11336	released
38dc20f9-9f81-4f0f-a73d-b3bad29c170a	TCGA-BRCA.ad8186c8-9dc3-40dd-92ea-4a952ddbad11.ascat3.allelic_specific.seg.txt	c870aed4e61a3f54a62c2b48b5bd9951	20151	released
f12a318f-1092-45b1-bec9-5bf35155d9a7	TCGA-BRCA.41e8549a-9aed-42bb-9955-cf8b7aff0203.ascat3.gene_level_copy_number.v36.tsv	fd3840b400eb36eebdfa127eac41a482	3445502	released
8cd02316-5355-4972-82eb-3522059f395c	TCGA-BRCA.35d16368-1462-4c9b-952a-b81b4e08d33c.absolute_liftover.gene_level_copy_number.v36.tsv	ca8f75f37a80537af13c508fdfbc3684	3432701	released
32a492c1-b7d2-4d5b-83f9-258c95bb1b9b	TCGA-BRCA.2da6a5d4-1759-4d0b-b023-cf9e2dabb8a7.ascat3.allelic_specific.seg.txt	2935df2432dc905e148bb851b5309084	3975	released
a46985ea-0c5d-4506-bc9e-d31238bf1245	TCGA-BRCA.ea71ebc6-d742-4a38-8b9a-1e8b63f43b38.ascat3.gene_level_copy_number.v36.tsv	f94074c8c8d465f270a9e1416b4f3414	3446311	released
18111606-809b-4be8-9ce2-f48b5e58d9a3	TCGA-BRCA.c4a07ce3-f12a-4e73-b791-6dfa05f4b435.ascat2.allelic_specific.seg.txt	b946ff2230c7d3240249fbb92c1b9659	7732	released
b5faacbc-7c05-448b-ad16-b6b9594f604a	TCGA-BRCA.0ac2333e-89ba-4790-8104-87de2772833c.ascat3.allelic_specific.seg.txt	630b6aa0c3b9fe206db58317c693d947	21186	released
c97ab7aa-0f6d-4f19-8020-3b213dc87f49	TCGA-BRCA.c4a07ce3-f12a-4e73-b791-6dfa05f4b435.absolute_liftover.gene_level_copy_number.v36.tsv	f8dbce49322d789cffea6d0251e6a42e	3430733	released
2caeccec-d57a-446f-a25c-7be2dd8a5455	TCGA-BRCA.34a4a64c-d8a5-44c8-ae5e-3ef0258179d6.ascat3.gene_level_copy_number.v36.tsv	1b19530878c42738d76a472438e81787	3445505	released
08011611-3b05-48d3-9718-ba7401f89d52	TCGA-BRCA.1df1f52c-ac80-480a-af35-772bd79ad3d0.ascat3.allelic_specific.seg.txt	1d5e914eec0f5ef10d7154114e38b96e	12047	released
773beffd-4f2f-4f7a-a836-2e26476d3daa	TCGA-BRCA.263be494-445c-469b-8b53-d27860d73f8d.ascat3.allelic_specific.seg.txt	7898b2c842a4e2cea057e11d03e185cf	2919	released
68ab556c-a01c-45be-b0ee-1bc2ab2f4356	TCGA-BRCA.4da6e060-d771-42fd-9d1b-2310848775d7.gene_level_copy_number.v36.tsv	04538cf5d87e8d652781e0e6c671600e	3446723	released
d61172b8-ac22-4bf5-bab5-2faadaf2dc9c	TCGA-BRCA.cd00934b-6df0-467f-ae7d-ea7f4632e77c.gene_level_copy_number.v36.tsv	507e832b989ebe184a3f0d0765f91daa	3446774	released
f67d1a01-7b40-4cc0-943a-670a4c136477	TCGA-BRCA.ff6c8bdf-a663-45fe-b48f-dcca255eb1d1.absolute_liftover.gene_level_copy_number.v36.tsv	0ab89e3a17a4712bdc967494e6a3291d	3432095	released
c5131b9e-5d16-437e-af5a-261fb9ef6895	TCGA-BRCA.4da6e060-d771-42fd-9d1b-2310848775d7.ascat3.allelic_specific.seg.txt	8389d7c4464b0469fb6936c31cac3309	3315	released
75dfc0a3-be3a-4022-959f-9024039e240c	TCGA-BRCA.3e648342-a21d-4c25-8e1f-1c1dda9b543f.ascat2.allelic_specific.seg.txt	05ee2e256d59a760ad32e1dd5fce9152	6508	released
85f40e06-5eb6-4487-8115-b13827276362	TCGA-BRCA.3830d91c-48eb-4f67-9db9-1a4ff4b28c92.absolute_liftover.gene_level_copy_number.v36.tsv	59c40e04fe23056f4178c3368e4ef95f	3432809	released
fc714dbd-eb18-4e95-9b67-54180633d0a7	TCGA-BRCA.5b44486e-95e0-4505-9c39-bbd1515f155b.ascat2.allelic_specific.seg.txt	c28116f67c4a66e0ae53be561b7c9f58	28230	released
f3bfc9ac-f03d-47ae-a7dd-de91d0436861	TCGA-BRCA.5b44486e-95e0-4505-9c39-bbd1515f155b.absolute_liftover.gene_level_copy_number.v36.tsv	6061c4302c32ac82aae2fe4fad845747	3433073	released
9acec028-19f4-4229-a6b4-a25cf57452d2	TCGA-BRCA.415eb849-be66-47d3-a813-100c1eed8345.ascat3.allelic_specific.seg.txt	7cd12e5d3765b5d3c9f0f497f0a347f1	2974	released
1ca40614-da70-4606-9fca-4aa0d54f9f70	TCGA-BRCA.98c2fa71-63aa-4bfe-b49e-41aa4abdb391.absolute_liftover.gene_level_copy_number.v36.tsv	d75ef9a157b2c6d7f87b568fc2c7f7d3	3436052	released
e4bd145f-8e50-4382-bf9b-78dfe7371e9c	TCGA-BRCA.fd2ba09e-a9f8-4cda-810c-ac29afd0e6b2.ascat3.allelic_specific.seg.txt	5a510ceaf3bac33c8006dbfe06f59de7	20536	released
749a4382-8836-4b55-8ca2-aa2037c5bd9b	TCGA-BRCA.ccbe901d-210e-402f-92b3-875c51074ef3.ascat3.allelic_specific.seg.txt	7b360d58960681367be7a75f83899fcd	17975	released
5dff0be5-cf2f-409b-8f6e-435dbd4c5213	TCGA-BRCA.a22ae2e3-fd36-4ec5-a76d-a34a3961060b.gene_level_copy_number.v36.tsv	a758a05307dd33745556125664fe1dc9	3447250	released
8a6da239-7e4e-488e-bf4d-2008f1bd7026	TCGA-BRCA.a7e1a7ba-762d-45b0-b084-118c6ed9690b.ascat3.allelic_specific.seg.txt	20235a41f82446fa72cd6b01d22cd9a0	2318	released
94938b6e-3c91-4a97-9b44-eba979d4f2ba	TCGA-BRCA.b567c843-1143-4bbf-842d-42ece6a80242.gene_level_copy_number.v36.tsv	d37880bd1210eb77f580ccc42fdeacc6	3446826	released
7efaea69-f0da-4ff5-9d36-32619808d7e1	TCGA-BRCA.a20f3655-2ba9-4af6-b683-490b69c54070.ascat2.allelic_specific.seg.txt	22d6d32f393335c44f42564fbf976aff	10855	released
58a38073-a0d1-4565-9e4f-6a7384def2b8	TCGA-BRCA.d6e0a8bc-62cf-476a-8528-9a6e7b98871f.ascat3.allelic_specific.seg.txt	fab44bc0e8eebac9128272fa74110482	5474	released
910074f2-ce45-4dec-a9e0-4d7763ad463b	TCGA-BRCA.a20f3655-2ba9-4af6-b683-490b69c54070.gene_level_copy_number.v36.tsv	c4ccae4d0294fee9b37d7b213c110a43	3446819	released
9cf627a0-6257-490d-a9e5-e1685221dda7	TCGA-BRCA.150d0521-0135-44b1-b5c5-635050b30973.gene_level_copy_number.v36.tsv	6fcc9e0d264da1310ca1eb64e88a6213	3446719	released
e2754572-cba8-4a82-a840-c0ee631ff77c	TCGA-BRCA.b567c843-1143-4bbf-842d-42ece6a80242.absolute_liftover.gene_level_copy_number.v36.tsv	34f84e259c918468dabb4b4eb134d4a1	3431399	released
c7ce2ed1-8150-4d87-8960-9252be384103	TCGA-BRCA.150d0521-0135-44b1-b5c5-635050b30973.absolute_liftover.gene_level_copy_number.v36.tsv	8b8bbfd3ffdb5862100ae0b01a357f3a	3436682	released
da8bab60-e3a1-4834-b113-d568ebf96053	TCGA-BRCA.d03b22fa-5bae-4247-a7fa-e8f77e38d8fd.gene_level_copy_number.v36.tsv	8a1fede4bb376beccdc3981ed241b959	3451581	released
66d3390b-51ec-47a4-aa56-868d04f71546	TCGA-BRCA.dab4207f-5e33-4cbb-81af-b3f005c74c16.gene_level_copy_number.v36.tsv	b56ae08467a7e878fc14f6c8e3bd0d4b	3446876	released
b373abbd-577b-4908-8d3b-7e9b2c5866ad	TCGA-BRCA.dab4207f-5e33-4cbb-81af-b3f005c74c16.ascat3.allelic_specific.seg.txt	c92d1a0e9bcbc77f9a0a861e2d0bfccd	6109	released
a6dedde0-bafd-48c1-a74d-94f36b776865	TCGA-BRCA.f0f7b361-1498-4cff-8929-cf600a350ce8.ascat3.allelic_specific.seg.txt	b8e207e5dc48622a69846c29cfceb7f5	2315	released
17192638-2b26-47d6-9d3f-bf74d4cd3aa0	TCGA-BRCA.895c4a2a-2c43-4e3a-ab26-694f80b7ca70.gene_level_copy_number.v36.tsv	aad0d3d0ebf0098a5ca1f364b4fa0c3e	3446838	released
960284b8-6fc6-40d8-bcdb-60c095ff655e	TCGA-BRCA.f0f7b361-1498-4cff-8929-cf600a350ce8.gene_level_copy_number.v36.tsv	eada59c03397b3040ad6276eb6847e39	3446771	released
f141af63-e760-463e-8fdc-3ccea509d9ea	TCGA-BRCA.b6a8307b-66fe-4aa1-aa5c-9cd0822c6d3f.ascat3.gene_level_copy_number.v36.tsv	20326fe0a15b186dd96fd6bc33f36f2e	3445505	released
791480e0-5cee-4851-8981-77fa764b9565	TCGA-BRCA.fb504c0c-2c3c-4b5d-8836-dc9bbf30ff98.absolute_liftover.gene_level_copy_number.v36.tsv	7ba7b52d18fcb57cbba4ee4ae74ccda2	3433328	released
baf8d22d-c0f4-4941-9395-daf56c56546b	TCGA-BRCA.3cd925e9-93f6-4810-87c6-f3c7ecaf6e77.ascat3.allelic_specific.seg.txt	ac17b72ff0bc1271fad5701eb71c24d5	6467	released
0e452508-7ada-48ee-a0f9-ad0308cd8cdf	TCGA-BRCA.b8ff6277-3c53-4912-ae50-8e82a94f7244.ascat3.gene_level_copy_number.v36.tsv	8ae1c64cedd0fc51fe0de273207e7189	3448243	released
aea4194b-ccbc-44c2-b6fc-7056cb17f607	TCGA-BRCA.8bdd50df-ff86-4ba2-ba6c-0b1ee39ceb25.absolute_liftover.gene_level_copy_number.v36.tsv	b4b42bd7852a00ec5784cace76ea5ace	3432344	released
bcfa69e8-9b24-45ac-baef-b2a55d90acf6	TCGA-BRCA.8bdd50df-ff86-4ba2-ba6c-0b1ee39ceb25.gene_level_copy_number.v36.tsv	62a3af439fae7cf6ac89ce8f5493691d	3446639	released
7f858118-bf32-42a3-87a1-f61ccb46087e	TCGA-BRCA.b8ff6277-3c53-4912-ae50-8e82a94f7244.ascat2.allelic_specific.seg.txt	d82a9cd388ab7b33f072b76058e4fe28	22229	released
575a6278-51d3-4b0a-ae50-e0d58a12ab6d	TCGA-BRCA.b8ff6277-3c53-4912-ae50-8e82a94f7244.gene_level_copy_number.v36.tsv	0416a5c9976c1f239d8a117cf0ca3aae	3447238	released
6e97c063-01c0-4cb0-a635-89fa2213aed3	TCGA-BRCA.715f5846-1e11-4c15-ac61-927baf0b92d4.ascat3.gene_level_copy_number.v36.tsv	07a349748ba3484890e2e6112a14fb58	3446879	released
b55f329d-79a9-4387-b64b-961f148f9c16	TCGA-BRCA.9240c87f-41fc-4576-aedb-2c8010079920.ascat2.allelic_specific.seg.txt	2551b846d57adfe98b8d9b9cc6c7c519	13720	released
c2d80fba-2dcf-4c28-8755-0a8982caca4f	TCGA-BRCA.809e26fd-e8ab-4ad2-aaac-25fbfe767682.ascat3.gene_level_copy_number.v36.tsv	e5fa00fb33b2fef978cd0dd3d170290f	3445502	released
2248cb13-d2ea-4867-9dd2-e2c0660db8ca	TCGA-BRCA.ea568589-43f0-4539-acdf-c626aeb20446.gene_level_copy_number.v36.tsv	dc151747313db90e559ac9c8cfe8d6a0	3446959	released
322683a9-4ebc-4308-a366-f25e1b364246	TCGA-BRCA.323df895-a6a9-4fd1-9aab-6ae770381071.absolute_liftover.gene_level_copy_number.v36.tsv	160ff939da33e28768fceec84c57e16c	3435821	released
616c58e6-96ea-4591-9ba0-df828f48cac0	TCGA-BRCA.ea568589-43f0-4539-acdf-c626aeb20446.ascat3.gene_level_copy_number.v36.tsv	af2a2b80b15ad058b96ef5d4d1688f1a	3446322	released
1d58333c-6276-4aa2-8173-8146518e9668	TCGA-BRCA.568de015-d66d-4731-83ce-8f8439ffa6b2.ascat3.gene_level_copy_number.v36.tsv	fea98d9dc833ea50f5114129510f8d96	3445499	released
0ab99b0d-d2e4-4abc-82cc-ddac85f9c9cd	TCGA-BRCA.6e3c544e-9a1d-431d-8775-cbbd41de89c2.ascat2.allelic_specific.seg.txt	6b6f90180ddc2424cc62a5496eeca97e	16221	released
8477b4da-4ac2-467c-8865-456438035689	TCGA-BRCA.76537c73-9c3f-44db-bc92-10957f72d425.ascat2.allelic_specific.seg.txt	26c4e8a0f486f99c474d13f36a0e58f6	31479	released
f530ca79-0d47-43db-96b7-3fcdd89a0b84	TCGA-BRCA.31fad9a6-80ba-4ed8-862a-d8e17816c645.ascat3.allelic_specific.seg.txt	701181f4da85583fe6fb7481f93731db	4143	released
18151c98-ace8-46e4-87d4-9f53b7e0268f	TCGA-BRCA.76537c73-9c3f-44db-bc92-10957f72d425.gene_level_copy_number.v36.tsv	69fe32798bf0daacfa109957ef314d2e	3450245	released
df040fa9-bb40-4721-a24e-5d8ac0bc0149	TCGA-BRCA.2b2b809a-ad8d-42c1-baf9-39886ab3d8b1.ascat2.allelic_specific.seg.txt	cb16c9edfe3675c9b88965375201236c	18175	released
91c3b05d-6e9f-4f10-b57e-d218e68cc6d5	TCGA-BRCA.fbdb3e72-fa98-48f6-be78-a112b93de1d4.absolute_liftover.gene_level_copy_number.v36.tsv	d8f264d5d746fcd3a4833f8ac748f5b1	3435806	released
c14d2ca2-0121-4a0d-9d6b-57d5e51a1bac	TCGA-BRCA.fbdb3e72-fa98-48f6-be78-a112b93de1d4.ascat3.gene_level_copy_number.v36.tsv	6f1bb5beb24ee504be11dd32f6f49403	3445505	released
b5c6f5d5-e983-4416-aa27-67906981b7b2	TCGA-BRCA.fd183f1b-305a-48f9-a42b-a0d2711bcadb.absolute_liftover.gene_level_copy_number.v36.tsv	f94945d9f5cf14b02514814b4c68b971	3436739	released
26c3da55-9cf3-41a0-92f1-abe95e9883a8	TCGA-BRCA.48becee8-1c71-4320-b0e8-72e345797daf.ascat2.allelic_specific.seg.txt	f24024213dc69c53b2a2242c073dc027	12277	released
c190014d-6825-42e0-8fb4-084391464ca9	TCGA-BRCA.064b8a58-45eb-4abe-8627-5b4a8c69e6c7.absolute_liftover.gene_level_copy_number.v36.tsv	57772a54d7b9a36753566a22f0213df2	3431921	released
a74f525a-0857-4feb-9a75-e0d4aaf3ed90	TCGA-BRCA.064b8a58-45eb-4abe-8627-5b4a8c69e6c7.ascat2.allelic_specific.seg.txt	05d38de23765d0196df4963fe2a69a0d	7603	released
ce1b40cf-71a5-4190-b410-7ab7508bf18f	TCGA-BRCA.064b8a58-45eb-4abe-8627-5b4a8c69e6c7.ascat3.allelic_specific.seg.txt	5773836882d368dabf9c38707a8c2e3c	4535	released
1d9eefd6-4062-4f2a-bda0-2dbeb9888920	TCGA-BRCA.48becee8-1c71-4320-b0e8-72e345797daf.ascat3.gene_level_copy_number.v36.tsv	1e20dca998de15161616ffc95bd13e24	3445505	released
7388eef5-3ed8-4a71-bb61-69be67e89f95	TCGA-BRCA.0efe66fb-f938-47f8-8f5e-25f519faa2fc.ascat3.gene_level_copy_number.v36.tsv	fb385b87b6044e00a9aa9eb0f056e421	3445499	released
d67f70cc-812a-45d5-a8bc-ecf2ccabfd92	TCGA-BRCA.0016bb20-f9ab-42ad-9d22-154bc12dfc14.ascat3.allelic_specific.seg.txt	b89c241722a80b9d647596dc89673160	2114	released
38832767-0e7f-4dbb-aeec-c71c772c82af	TCGA-BRCA.c5e3d0a9-e703-4c1c-92eb-3dcc093d14e2.ascat2.allelic_specific.seg.txt	b4a6fe836f7a2269bd74a3283e7e1acf	12378	released
f74ce72c-ee9f-4332-a182-9e7650446dab	TCGA-BRCA.a7998037-e713-46a6-adc2-8c22aa0cd362.ascat3.allelic_specific.seg.txt	2d386d0b08731d6ba2beffd8439b5e4d	1981	released
21062231-5f27-49fb-962f-e137238fa0d1	TCGA-BRCA.51c263b0-32eb-49fe-b7ed-7de6b0a94c33.ascat3.allelic_specific.seg.txt	cbfd510a8359f779ca0cc1557d600f94	3113	released
6a587b68-5ffb-43b3-8c57-1b21a188f838	TCGA-BRCA.a7998037-e713-46a6-adc2-8c22aa0cd362.ascat2.allelic_specific.seg.txt	d803bb9aefd7c2ecb01f5b652754b3d5	9213	released
5ff8e20f-49a0-4580-9856-a2465badb2e8	TCGA-BRCA.e06babf2-ca3c-4bde-9c36-9799e305c520.ascat3.allelic_specific.seg.txt	f38ac9e794d8584a15d889351b97bdb6	5799	released
34c905c6-a5d5-4584-9ad3-2ce6ea1c6c25	TCGA-BRCA.46a7082e-19e7-4f1a-806b-31c2db120c34.absolute_liftover.gene_level_copy_number.v36.tsv	df2d1f4882a44f9722d055873f094b24	3431591	released
707687a3-816f-426a-8306-1805884cb52e	TCGA-BRCA.e28bac01-5bd3-4b66-83f7-2c778be9a0d5.ascat3.allelic_specific.seg.txt	6dfc51adaa5449a6f94ff2b3d010cdc9	5039	released
2a91e54b-2ac2-416a-afd3-cabf2b555f6b	TCGA-BRCA.e28bac01-5bd3-4b66-83f7-2c778be9a0d5.gene_level_copy_number.v36.tsv	740193addd5201df7fc92461ec82a76a	3446875	released
2063e148-9f59-4749-917f-29f2fc00de94	TCGA-BRCA.8e5ce7fa-08f9-4610-bb85-dd59c335ebbd.ascat3.gene_level_copy_number.v36.tsv	a3722fe6f34361e13ddf16e7bd873d21	3445505	released
7f4eabb8-26f2-492b-a572-d5502f1e846c	TCGA-BRCA.b451d230-d158-40cb-91a9-bf25a4da50e6.ascat2.allelic_specific.seg.txt	9cef2fb3906adc0ffa25ab7713c08ee4	8745	released
986174cc-a311-45f7-afd6-445d24f59743	TCGA-BRCA.2324a415-fc47-477f-8842-822a48b120a6.absolute_liftover.gene_level_copy_number.v36.tsv	cec089a1cdbf430c24bd6f76d20ca021	3432440	released
8d591708-fad3-4ae1-a912-20d03d2ed08b	TCGA-BRCA.2e3fb75f-065e-4db0-bddf-8bcc6c7ace38.ascat3.gene_level_copy_number.v36.tsv	d67a933037802988ef7d2c5955f92dd5	3453317	released
266fd576-2577-4294-bdaf-2d2d34a272b4	TCGA-BRCA.da0238e7-c2e7-4a86-a3ef-3e49d1dfc228.absolute_liftover.gene_level_copy_number.v36.tsv	3a6108824bbe1f577bb710d7e5d38d4b	3436880	released
3c6c6634-d69b-413b-b335-8e3300caf587	TCGA-BRCA.67942518-8522-4ba3-8458-cddcc98421c3.gene_level_copy_number.v36.tsv	a9c5afbfde04dbf0ac98dbe030328a7b	3446714	released
5118dd57-657a-49dd-814e-4303dc15f122	TCGA-BRCA.67942518-8522-4ba3-8458-cddcc98421c3.ascat3.allelic_specific.seg.txt	dd4b681ba232b9b26a1d3b64a0c7f335	3123	released
ddf912a0-5f0b-4f8e-858d-39c3cc341f23	TCGA-BRCA.da0238e7-c2e7-4a86-a3ef-3e49d1dfc228.gene_level_copy_number.v36.tsv	e56ecfb35e7cd7d4832be60d45092c88	3446774	released
dbdb4cd1-09db-4c9d-a880-750f079af74b	TCGA-BRCA.48198b9b-450c-40fd-a50b-fb804e663cb0.ascat3.gene_level_copy_number.v36.tsv	30e79f0efffa4049c995f2b3a28df571	3445809	released
cd45a1aa-1cd3-4bea-bd14-bcc2ab642430	TCGA-BRCA.6311b4c7-cb03-4c2a-a3d0-039d362c4d4d.ascat3.allelic_specific.seg.txt	93ecb3070f0b2a0b8ad8fc2c1f8ae0ce	8108	released
8d030423-78c0-402a-8c02-ce3865d5db96	TCGA-BRCA.5ae97b02-7893-4ef8-83aa-585b87983f37.absolute_liftover.gene_level_copy_number.v36.tsv	11dceb0b911c90fcddfc0f049348e538	3431675	released
b584b5e8-f7f1-4078-9279-a6676e4a8a43	TCGA-BRCA.48198b9b-450c-40fd-a50b-fb804e663cb0.gene_level_copy_number.v36.tsv	a56863b5d2b367bc59c37fc485a752e2	3447069	released
29739d52-3456-498c-9a4a-ed26bf274217	TCGA-BRCA.83cdf265-ec7f-40cf-ae0c-b1f28c791d7f.gene_level_copy_number.v36.tsv	56c04dee5db07cc306d5126ddcbd3843	3446859	released
5bd97af1-6e07-4453-bd08-a60ed663dd49	TCGA-BRCA.d30e36ac-0c71-4210-bf07-334f2b5ba904.ascat2.allelic_specific.seg.txt	d300f6a7e9bcc6249c82a136edff8a0a	6787	released
ebeac9dd-4c47-425f-943b-0dcc03d5cc1f	TCGA-BRCA.965e2ec0-0a64-4ad1-a201-97cdf65dcb39.ascat3.gene_level_copy_number.v36.tsv	17560819d355bc3739127110313e10b4	3446414	released
9e1bcce3-dd76-44b5-a737-2963b87d0615	TCGA-BRCA.d30e36ac-0c71-4210-bf07-334f2b5ba904.gene_level_copy_number.v36.tsv	b4e5c4736ded4daae74e4d3696c6d515	3446876	released
c2e922df-96f5-4b59-88d3-3ac7a137457a	TCGA-BRCA.752855b4-0b2c-4e89-b11f-f4e52d40c45f.ascat3.gene_level_copy_number.v36.tsv	1c9fe6ef4b91e0a4000598a5fed925c5	3449122	released
1cfb4864-43cf-48e2-9e20-c2f99f381cb7	TCGA-BRCA.aa5e3733-d47a-4371-99ab-34d98aec9bf6.ascat2.allelic_specific.seg.txt	2e72057406c551e3c00ef57018d6226e	11926	released
f1a12a6e-edea-4198-8208-82efde008975	TCGA-BRCA.303dc766-ae5f-4f9d-b840-8609cc453153.gene_level_copy_number.v36.tsv	c18f0fcf387bdcedb0959b44f59aee08	3446808	released
d12ee4e7-4b2e-4c9a-b22c-0838c9ab52d8	TCGA-BRCA.812b77aa-63c6-47ef-9ad4-5938ae3661d4.ascat3.gene_level_copy_number.v36.tsv	fc0806314a4e3b8eae9b09464488af9d	3445487	released
ed322e52-a878-4c72-82be-0cdf96a3cb4d	TCGA-BRCA.c45b38c4-d7ce-4f8d-ba2f-c42ff0794ecc.ascat3.gene_level_copy_number.v36.tsv	af8f77ee2cd039b9e315ad37e276bde2	3445505	released
d49786cd-314b-4677-ab34-3499b6a29814	TCGA-BRCA.fbe3afb5-4dcf-488b-b118-6c8adae6e740.ascat3.allelic_specific.seg.txt	8175c18079106e018aee87d6c0b947ed	6554	released
a6629785-cf74-4e55-a7c5-de482dcbdac7	TCGA-BRCA.258d006c-a41d-49db-9bb4-e7e9a72eede1.gene_level_copy_number.v36.tsv	2fb8b15d31f2b7374c7391c2fb78e220	3446961	released
5dc9ba47-f588-464a-9a18-6478eddf95b7	TCGA-BRCA.6f1627be-b4c7-4b99-874b-f1313bc2f284.ascat3.allelic_specific.seg.txt	744bb1b08ea78b5c81a7eeb0f55b7ff4	18132	released
e9cf499d-6d48-456e-bd79-4405986f788d	TCGA-BRCA.4c85d947-2682-480c-bd54-947fa45c14f6.absolute_liftover.gene_level_copy_number.v36.tsv	a8759f053446cd91e6355ec3513d3fb6	3429773	released
0dfd222d-db9f-4665-b648-8bd2c65a6917	TCGA-BRCA.258d006c-a41d-49db-9bb4-e7e9a72eede1.ascat3.allelic_specific.seg.txt	b623dcb2e3d4df78ea94be13f90aa26c	11512	released
333f0c5a-7ac5-44cf-8a82-ba2659d84df0	TCGA-BRCA.336a5a76-3373-47ac-85ea-c78ba65cd902.ascat3.gene_level_copy_number.v36.tsv	15af06f9e2e8964806a8932839df4ea2	3445502	released
a1a24f66-3a19-422d-bcf5-f345b68b02f8	TCGA-BRCA.c8b29059-d76b-4b62-9a59-31f7dc9bc3a1.ascat3.allelic_specific.seg.txt	930d32730ff6a2573a3a8095bd486ad3	3590	released
1e48169c-560b-4229-a12a-8e8a8eb02f2e	TCGA-BRCA.c8b29059-d76b-4b62-9a59-31f7dc9bc3a1.gene_level_copy_number.v36.tsv	ec0039c56ac00b91da252400b88109a2	3446861	released
05ec5eb1-f1a0-4381-ac4b-075b037da527	TCGA-BRCA.c8b29059-d76b-4b62-9a59-31f7dc9bc3a1.ascat2.allelic_specific.seg.txt	b1ba0b82f26b0b7057f1445857cd8f06	16431	released
75d68a17-b3c7-4d20-8f95-0600e2f77649	TCGA-BRCA.c8b29059-d76b-4b62-9a59-31f7dc9bc3a1.ascat3.gene_level_copy_number.v36.tsv	7616e351775c09696040052d5a57dd01	3445502	released
182cbdfb-6f24-4635-b3d0-26b18a29cbea	TCGA-BRCA.ea71ebc6-d742-4a38-8b9a-1e8b63f43b38.ascat2.allelic_specific.seg.txt	dfe5ef64e72f1052beda1b9732dfa781	12931	released
91e06a7a-9bf4-413d-bc68-8a967c9072a6	TCGA-BRCA.ad8186c8-9dc3-40dd-92ea-4a952ddbad11.absolute_liftover.gene_level_copy_number.v36.tsv	b8f033590395c5e4171762d35c3215ab	3431675	released
a22b880c-411e-4c83-a387-6da64c11ca12	TCGA-BRCA.35d16368-1462-4c9b-952a-b81b4e08d33c.gene_level_copy_number.v36.tsv	df9c1d745f5a24896190d8e5d05eff05	3446905	released
cef57050-8a87-4991-97d5-cf60b086ddcf	TCGA-BRCA.ea71ebc6-d742-4a38-8b9a-1e8b63f43b38.absolute_liftover.gene_level_copy_number.v36.tsv	19503f7e28298b95f761ad3cbf9682db	3432560	released
b8e71ff9-b785-4d9e-ae3d-a14a835e4d6a	TCGA-BRCA.2da6a5d4-1759-4d0b-b023-cf9e2dabb8a7.absolute_liftover.gene_level_copy_number.v36.tsv	2175471cce88db35d57b852debe81a77	3436850	released
a3c16092-1f7a-4c58-83e2-09b9502b3e1d	TCGA-BRCA.ad8186c8-9dc3-40dd-92ea-4a952ddbad11.ascat2.allelic_specific.seg.txt	0f997551ca3692b92d8a683a24fe2e28	31135	released
